date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:57	75075/75075	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:19%20GMT	https://github.com/terrapass/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/terrapass/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:55:58	77259/77259	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:20%20GMT	https://github.com/thecodemonkey/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/thecodemonkey/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:55:59	74507/74507	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:21%20GMT	https://github.com/themelogik/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/themelogik/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:00	76196/76196	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:22%20GMT	https://github.com/theo-bittencourt/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/theo-bittencourt/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:01	77031/77031	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:23%20GMT	https://github.com/theocasey/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/theocasey/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:02	76247/76247	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:24%20GMT	https://github.com/Theodule/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/Theodule/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:05	74390/74390	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:27%20GMT	https://github.com/thiagonv/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/thiagonv/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:06	77142/77142	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:28%20GMT	https://github.com/thiagovidal/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/thiagovidal/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:07	75415/75415	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:29%20GMT	https://github.com/tian16300/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tian16300/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:08	76123/76123	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:30%20GMT	https://github.com/tibbon/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tibbon/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:09	77259/77259	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:31%20GMT	https://github.com/TilmanGriesel/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/TilmanGriesel/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:11	73807/73807	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:32%20GMT	https://github.com/timihendrix33/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/timihendrix33/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:12	76242/76242	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:33%20GMT	https://github.com/timmywil/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/timmywil/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:13	73978/73978	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:35%20GMT	https://github.com/timothybannister/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/timothybannister/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:14	75412/75412	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:36%20GMT	https://github.com/tinhspace/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tinhspace/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:15	74274/74274	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:37%20GMT	https://github.com/TJBeta/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/TJBeta/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:16	73522/73522	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:38%20GMT	https://github.com/tkm97531/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tkm97531/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:17	76480/76480	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:39%20GMT	https://github.com/tlauchenauer/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tlauchenauer/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:18	76246/76246	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:40%20GMT	https://github.com/tlongren/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tlongren/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:19	75298/75298	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:41%20GMT	https://github.com/tmuzzin/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tmuzzin/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:20	73690/73690	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:42%20GMT	https://github.com/tobyreynold/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tobyreynold/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:22	75415/75415	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:43%20GMT	https://github.com/toddywang/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/toddywang/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:23	74504/74504	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:44%20GMT	https://github.com/todrobbins/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/todrobbins/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:24	74219/74219	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:46%20GMT	https://github.com/todun/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/todun/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:26	76421/76421	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:48%20GMT	https://github.com/tomalterman/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tomalterman/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:27	76129/76129	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:49%20GMT	https://github.com/tomekl/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tomekl/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:28	75242/75242	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:50%20GMT	https://github.com/tomhat/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tomhat/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:29	73574/73574	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:51%20GMT	https://github.com/tomowens3/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tomowens3/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:30	75244/75244	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:52%20GMT	https://github.com/tomsah/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tomsah/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:32	76800/76800	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:53%20GMT	https://github.com/tosca/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tosca/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:33	75222/75222	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:54%20GMT	https://github.com/tpinto/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tpinto/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:34	73408/73408	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:55%20GMT	https://github.com/tpopen/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tpopen/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:35	73864/73864	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:57%20GMT	https://github.com/travistran1989/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/travistran1989/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:36	76305/76305	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:58%20GMT	https://github.com/trgraglia/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/trgraglia/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:37	75415/75415	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:26:59%20GMT	https://github.com/trustmore/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/trustmore/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:38	76067/76067	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:00%20GMT	https://github.com/TSavo/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/TSavo/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:39	73465/73465	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:01%20GMT	https://github.com/tudousi/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tudousi/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:41	73577/73577	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:02%20GMT	https://github.com/tulasiraj/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tulasiraj/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:42	76070/76070	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:03%20GMT	https://github.com/twigs/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/twigs/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:43	73634/73634	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:04%20GMT	https://github.com/twocngdagz/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/twocngdagz/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:44	74959/74959	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:06%20GMT	https://github.com/tyidnet/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tyidnet/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:45	75415/75415	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:07%20GMT	https://github.com/tyler2002/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tyler2002/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:46	73634/73634	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:08%20GMT	https://github.com/tylerbrink/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tylerbrink/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:47	78572/78572	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:09%20GMT	https://github.com/tylertreat/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tylertreat/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:48	75244/75244	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:10%20GMT	https://github.com/typhox/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/typhox/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:50	76917/76917	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:11%20GMT	https://github.com/uclides/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/uclides/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:51	74388/74388	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:12%20GMT	https://github.com/ufomehjh/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/ufomehjh/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:52	81858/81858	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:13%20GMT	https://github.com/ulrichsg/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/ulrichsg/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:53	80536/80536	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:15%20GMT	https://github.com/umaar/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/umaar/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:54	77823/77823	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:16%20GMT	https://github.com/callado4/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/callado4/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:55	74944/74944	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:17%20GMT	https://github.com/chaaban/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/chaaban/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:56	75007/75007	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:18%20GMT	https://github.com/daemon13/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/daemon13/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:57	76071/76071	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:19%20GMT	https://github.com/dazzag24/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/dazzag24/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:56:59	75004/75004	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:21%20GMT	https://github.com/dlsniper/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/dlsniper/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:00	74888/74888	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:22%20GMT	https://github.com/dsturm/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/dsturm/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:01	76065/76065	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:23%20GMT	https://github.com/jasonm23/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/jasonm23/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:03	76012/76012	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:24%20GMT	https://github.com/JustMee/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/JustMee/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:04	76068/76068	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:25%20GMT	https://github.com/kwasseem/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/kwasseem/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:05	74949/74949	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:26%20GMT	https://github.com/lightjs/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/lightjs/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:06	76065/76065	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:27%20GMT	https://github.com/mohlendo/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/mohlendo/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:07	74716/74716	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:28%20GMT	https://github.com/nhp/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/nhp/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:08	76068/76068	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:30%20GMT	https://github.com/odyss009/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/odyss009/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:09	76006/76006	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:31%20GMT	https://github.com/sgricci/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/sgricci/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:10	77026/77026	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:32%20GMT	https://github.com/stvbdn/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/stvbdn/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:11	75178/75178	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:33%20GMT	https://github.com/timboisvert/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/timboisvert/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:12	75062/75062	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:34%20GMT	https://github.com/tmaximini/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/tmaximini/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:13	76366/76366	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:35%20GMT	https://github.com/whatnickcodes/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/whatnickcodes/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:15	76660/76660	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:36%20GMT	https://github.com/unabridgedxcrpt/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/unabridgedxcrpt/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:16	76188/76188	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:37%20GMT	https://github.com/unixmen/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/unixmen/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:17	74220/74220	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:38%20GMT	https://github.com/urara/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/urara/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:18	76008/76008	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:40%20GMT	https://github.com/Val9/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/Val9/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:19	76129/76129	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:41%20GMT	https://github.com/valjah/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/valjah/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:20	76188/76188	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:42%20GMT	https://github.com/vartipz/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vartipz/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:21	77083/77083	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:43%20GMT	https://github.com/vectorfrog/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vectorfrog/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:22	74448/74448	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:44%20GMT	https://github.com/vernichon/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vernichon/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:23	76123/76123	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:45%20GMT	https://github.com/vfulco/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vfulco/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:25	74961/74961	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:46%20GMT	https://github.com/vibster/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vibster/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:26	76128/76128	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:47%20GMT	https://github.com/vietlq/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vietlq/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:27	76539/76539	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:48%20GMT	https://github.com/vincentsimard/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vincentsimard/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:28	73520/73520	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:49%20GMT	https://github.com/vinewood/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vinewood/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:29	74220/74220	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:51%20GMT	https://github.com/Vinsi/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/Vinsi/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:30	75633/75633	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:52%20GMT	https://github.com/vitchell/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vitchell/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:31	76126/76126	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:53%20GMT	https://github.com/vizzah/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vizzah/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:32	76249/76249	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:54%20GMT	https://github.com/vmoravec/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vmoravec/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:33	74733/74733	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:55%20GMT	https://github.com/voinescuvoinea/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/voinescuvoinea/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:34	76418/76418	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:56%20GMT	https://github.com/vscarpenter/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/vscarpenter/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:35	78281/78281	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:57%20GMT	https://github.com/w1pko/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/w1pko/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:36	75645/75645	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:58%20GMT	https://github.com/walkerstudios/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/walkerstudios/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:37	76421/76421	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:27:59%20GMT	https://github.com/wanghetommy/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wanghetommy/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:38	75244/75244	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:00%20GMT	https://github.com/wbeard/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wbeard/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:40	73349/73349	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:01%20GMT	https://github.com/wejco/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wejco/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:41	76974/76974	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:02%20GMT	https://github.com/welyanto/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/welyanto/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:42	74220/74220	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:03%20GMT	https://github.com/wenhw/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wenhw/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:43	75586/75586	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:05%20GMT	https://github.com/WhiteComp777/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/WhiteComp777/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:44	79971/79971	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:06%20GMT	https://github.com/Wikunia/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/Wikunia/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:46	75298/75298	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:07%20GMT	https://github.com/wildone/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wildone/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:47	73408/73408	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:08%20GMT	https://github.com/wilfon/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/wilfon/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:48	77316/77316	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:09%20GMT	https://github.com/williansanches/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/williansanches/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
17:57:49	75788/75788	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Dec%202018%2012:28:11%20GMT	https://github.com/WimAtIHomer/Chart.js	C:/Users/USER/Desktop/admin/admin1/github.com/WimAtIHomer/Chart.html	(from https://github.com/chartjs/Chart.js/network/members)
